[00:00:55] 리장 타워,1팀,2팀
[00:00:56] 56.06,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(71.32, 96.90, 145.05),1팀,0,0,400
[00:00:56] 56.06,Felinz,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전원,(68.14, 97.82, 144.91),1팀,0,0,225
[00:00:56] 56.06,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINJUNE,(-74.46, 96.58, 145.78),2팀,0,0,400
[00:00:56] 56.06,wireless,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(69.28, 97.61, 145.76),1팀,0.05,0,600
[00:00:56] 56.06,플라코인더월드,루시우,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kara,(-73.03, 96.58, 146.52),2팀,0,0,200
[00:00:56] 56.06,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felinz,(-73.63, 96.58, 145.35),2팀,0,0,200
[00:00:56] 56.06,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,플라코인더월드,(72.95, 96.59, 143.19),1팀,0,0,200
[00:00:56] 56.06,하이드,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kara,(-70.88, 97.15, 146.13),2팀,0,0,200
[00:00:57] 57.06,0,0
[00:00:57] 57.07,전원,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(-49.66, 94.88, 152.10),2팀,0,0,600
[00:00:57] 57.07,Jimizo,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,플라코인더월드,(-70.04, 96.39, 145.63),2팀,0,0,225
[00:00:57] 57.07,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felinz,(73.65, 96.58, 143.92),1팀,0,0,200
[00:00:57] 57.07,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(67.61, 95.03, 145.49),1팀,0,0,225
[00:00:57] 57.07,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(67.68, 95.12, 144.48),1팀,0,0,400
[00:00:57] 57.07,Felinz,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전원,(70.84, 96.58, 144.67),1팀,0,0,225
[00:00:57] 57.07,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(-70.71, 97.28, 145.56),2팀,0,0,400
[00:00:57] 57.07,wireless,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(59.05, 94.00, 146.88),1팀,0,0,600
[00:00:57] 57.07,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jasm1ne,(-72.80, 96.58, 146.70),2팀,0,0,200
[00:00:57] 57.07,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(-64.98, 94.00, 145.42),2팀,0,0,200
[00:00:57] 57.07,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(70.71, 97.20, 143.68),1팀,0,0,200
[00:00:57] 57.07,하이드,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(-66.67, 94.35, 145.79),2팀,0,0,200
[00:00:58] 58.06,0,0
[00:00:58] 58.08,전원,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINJUNE,(-32.69, 94.00, 146.70),2팀,0,0,600
[00:00:58] 58.08,Jimizo,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,플라코인더월드,(-72.62, 96.58, 144.78),2팀,0,0,225
[00:00:58] 58.08,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(69.52, 96.36, 144.54),1팀,0,0,200
[00:00:58] 58.08,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zipsin,(36.35, 95.00, 149.32),1팀,0,0,225
[00:00:58] 58.08,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smiley,(36.97, 95.00, 149.20),1팀,0,0,400
[00:00:58] 58.08,Felinz,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jasm1ne,(72.09, 96.59, 144.76),1팀,0,0,225
[00:00:58] 58.08,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(-34.71, 95.00, 148.75),2팀,0,0,400
[00:00:58] 58.08,wireless,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zipsin,(41.49, 95.00, 150.52),1팀,0,0,600
[00:00:58] 58.08,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINJUNE,(-67.87, 95.11, 146.18),2팀,0,0,200
[00:00:58] 58.08,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zipsin,(-36.40, 95.00, 148.55),2팀,0,0,200
[00:00:58] 58.08,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zipsin,(36.25, 95.00, 149.34),1팀,0,0,200
[00:00:58] 58.08,하이드,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(-34.85, 95.00, 148.64),2팀,0,0,200
[00:00:59] 59.07,0,0
[00:00:59] 59.09,전원,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINJUNE,(-19.86, 96.50, 134.76),2팀,0,0,600
[00:00:59] 59.09,Jimizo,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,플라코인더월드,(-72.62, 96.58, 144.78),2팀,0,0,225
[00:00:59] 59.09,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smiley,(64.68, 94.00, 145.51),1팀,0,0,200
[00:00:59] 59.09,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(32.59, 94.00, 153.16),1팀,0,0,225
[00:00:59] 59.09,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(32.14, 95.55, 147.01),1팀,0,0,400
[00:00:59] 59.09,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReFresh,(46.18, 96.63, 148.29),1팀,0,0,150
[00:00:59] 59.09,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(-30.37, 94.16, 145.51),2팀,0,0,400
[00:00:59] 59.09,wireless,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(27.45, 94.66, 141.97),1팀,0,0,600
[00:00:59] 59.09,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전원,(-29.71, 94.00, 145.85),2팀,0,0,200
[00:00:59] 59.09,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(-29.69, 94.71, 147.66),2팀,0,5.49,200
[00:00:59] 59.09,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(31.63, 94.00, 147.17),1팀,0,0,200
[00:00:59] 59.09,하이드,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전원,(-30.23, 94.83, 146.51),2팀,0,0,200
[00:01:00] 60.08,0,0
[00:01:00] 60.10,전원,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINJUNE,(-3.93, 95.59, 133.03),2팀,0,0,600
[00:01:00] 60.10,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smiley,(-64.45, 94.51, 145.60),2팀,0,0,150
[00:01:00] 60.10,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Smiley,(59.27, 94.00, 146.49),1팀,0,0,200
[00:01:00] 60.10,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kara,(30.14, 94.00, 151.69),1팀,0,0,225
[00:01:00] 60.10,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(28.15, 95.17, 143.54),1팀,0,0,400
[00:01:00] 60.10,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smiley,(40.21, 95.00, 149.14),1팀,0,0,150
[00:01:00] 60.10,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(-26.16, 94.48, 141.95),2팀,0,0,400
[00:01:00] 60.10,wireless,레킹볼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(15.22, 96.55, 132.25),1팀,0,0,600
[00:01:00] 60.10,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(-22.78, 94.84, 142.11),2팀,0,0,200
[00:01:00] 60.10,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(-24.10, 94.87, 141.58),2팀,0,4.48,200
[00:01:00] 60.10,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless,(27.44, 94.00, 142.88),1팀,0,0,200
[00:01:00] 60.10,하이드,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zipsin,(-26.84, 94.00, 142.85),2팀,0,0,200
[00:01:01] 61.09,0,0
[00:01:01] 61.10,전원,레킹볼,0,0,0,12.50,0,0,0,0,0,0,0,0,0,0,0,1,Smiley,(9.79, 94.21, 133.92),2팀,0,0,600
[00:01:01] 61.10,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felinz,(-44.00, 95.04, 149.04),2팀,0,0,150
[00:01:01] 61.10,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Felinz,(53.86, 93.99, 147.60),1팀,0,0,200
[00:01:01] 61.10,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jasm1ne,(27.40, 94.00, 144.53),1팀,5.15,0,225
[00:01:01] 61.10,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(24.01, 94.71, 140.37),1팀,0,0,400
[00:01:01] 61.10,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimizo,(34.34, 94.80, 150.42),1팀,0,0,150
[00:01:01] 61.10,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ReFresh,(-21.76, 95.61, 138.61),2팀,0,0,400
[00:01:01] 61.10,wireless,레킹볼,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,전원,(8.98, 94.83, 130.68),1팀,0,0,600
[00:01:01] 61.10,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jasm1ne,(-19.64, 96.43, 138.59),2팀,0,0,200
[00:01:01] 61.10,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,wireless,(-18.86, 96.76, 135.50),2팀,0,3.48,200
[00:01:01] 61.10,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(25.72, 95.29, 137.81),1팀,0,0,200
[00:01:01] 61.10,하이드,젠야타,0,0,0,0,0,0,0,0,0,10.76,0,0,0,0,0,2,wireless,(-24.39, 95.55, 138.45),2팀,0,0,200
[00:01:02] 62.10,0,0
[00:01:02] 62.11,전원,레킹볼,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,Kara,(8.93, 94.11, 138.57),2팀,0,0,600
[00:01:02] 62.11,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felinz,(-38.15, 95.41, 150.47),2팀,0,0,150
[00:01:02] 62.11,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Felinz,(48.61, 94.76, 148.68),1팀,0,0,200
[00:01:02] 62.11,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,wireless,(24.67, 95.18, 139.85),1팀,4.14,0,225
[00:01:02] 62.11,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(19.86, 96.48, 136.76),1팀,0,0,400
[00:01:02] 62.11,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jimizo,(29.83, 94.00, 153.43),1팀,0,0,150
[00:01:02] 62.11,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(-18.80, 96.98, 134.10),2팀,0,0,400
[00:01:02] 62.11,wireless,레킹볼,62.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,전원,(4.78, 94.11, 132.18),1팀,0,0,600
[00:01:02] 62.11,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전원,(-17.31, 96.50, 134.80),2팀,0,0,200
[00:01:02] 62.11,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,wireless,(-12.80, 96.15, 131.58),2팀,0,2.47,200
[00:01:02] 62.11,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(21.35, 96.00, 136.32),1팀,0,0,200
[00:01:02] 62.11,하이드,젠야타,0,0,0,0,0,0,0,0,0,33.80,0,0,0,0,0,3,wireless,(-21.73, 96.00, 133.68),2팀,0,0,200
[00:01:03] 63.10,0,0
[00:01:03] 63.12,전원,레킹볼,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,2,Kara,(8.17, 94.15, 139.08),2팀,0,0,600
[00:01:03] 63.12,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Felinz,(-32.39, 95.55, 151.86),2팀,0,0,150
[00:01:03] 63.12,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Felinz,(43.23, 95.00, 149.78),1팀,0,0,200
[00:01:03] 63.12,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,wireless,(20.51, 96.00, 136.47),1팀,3.14,0,225
[00:01:03] 63.12,Jasm1ne,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jimizo,(15.94, 96.13, 133.30),1팀,0,0,400
[00:01:03] 63.12,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jimizo,(23.93, 94.00, 154.72),1팀,0,0,150
[00:01:03] 63.12,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,MINJUNE,(-14.25, 95.41, 131.36),2팀,0,0,400
[00:01:03] 63.12,wireless,레킹볼,110,0,0,43,0,0,0,0,0,0,0,0,0,0,0,9,하이드,(3.10, 94.05, 132.94),1팀,0.24,0,600
[00:01:03] 63.12,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ReFresh,(-14.29, 96.95, 132.23),2팀,0,0,200
[00:01:03] 63.12,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Kara,(-6.84, 94.92, 136.62),2팀,0,1.46,200
[00:01:03] 63.12,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(20.60, 96.00, 136.26),1팀,0,0,200
[00:01:03] 63.12,하이드,젠야타,129,0,0,0,0,0,0,0,0,63.08,0,0,0,0,0,10,wireless,(-18.04, 95.30, 130.29),2팀,0,0,200
[00:01:04] 64.11,0,0
[00:01:04] 64.13,전원,레킹볼,50,0,0,112.50,0,0,0,0,0,0,0,0,0,0,0,6,MINJUNE,(16.92, 95.50, 131.93),2팀,0,0,600
[00:01:04] 64.13,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kara,(-26.71, 94.09, 153.57),2팀,0,0,150
[00:01:04] 64.13,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Felinz,(37.82, 95.00, 150.88),1팀,0,0,200
[00:01:04] 64.13,Smiley,맥크리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,전원,(17.92, 96.50, 135.42),1팀,2.13,0,225
[00:01:04] 64.13,Jasm1ne,시그마,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,2,ReFresh,(15.47, 97.88, 126.29),1팀,0,0,400
[00:01:04] 64.13,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(10.76, 94.15, 156.12),1팀,0,0,150
[00:01:04] 64.13,zipsin,시그마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,전원,(-9.12, 95.00, 129.55),2팀,0,0,400
[00:01:04] 64.13,wireless,레킹볼,112.50,0,0,129,0,0,0,0,0,0,0,0,0,0,0,10,ReFresh,(2.69, 94.92, 128.49),1팀,0.43,0,600
[00:01:04] 64.13,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zipsin,(-11.61, 95.00, 129.39),2팀,0,0,200
[00:01:04] 64.13,ReFresh,솜브라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,wireless,(-3.75, 94.15, 137.34),2팀,5.49,0.45,200
[00:01:04] 64.13,Kara,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(17.59, 95.91, 133.40),1팀,0,0,200
[00:01:04] 64.13,하이드,젠야타,129,0,0,0,0,0,0,0,0,63.08,0,0,0,0,0,10,전원,(-14.69, 95.48, 129.12),2팀,0,0,200
[00:01:05] 65.12,0,0
[00:01:05] 65.14,전원,레킹볼,50,150,0,200,0,0,0,0,0,0,0,0,0,0,0,6,Jasm1ne,(14.35, 95.00, 130.45),2팀,0,14.73,915
[00:01:05] 65.14,Jimizo,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless,(-14.67, 95.33, 150.76),2팀,0,0,150
[00:01:05] 65.14,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Felinz,(32.56, 94.00, 151.96),1팀,0,0,200
[00:01:05] 65.14,Smiley,맥크리,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,전원,(17.12, 95.62, 132.29),1팀,1.12,9.85,225
[00:01:05] 65.14,Jasm1ne,시그마,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,2,wireless,(12.33, 95.00, 125.01),1팀,0,0,400
[00:01:05] 65.14,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jimizo,(6.97, 94.15, 159.98),1팀,0,0,150
[00:01:05] 65.14,zipsin,시그마,71.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,wireless,(-4.91, 95.84, 126.14),2팀,0,0,400
[00:01:05] 65.14,wireless,레킹볼,127.50,0,0,304.50,0,0,0,0,0,0,0,0,0,0,0,11,Jimizo,(6.39, 95.01, 127.34),1팀,0,0,600
[00:01:05] 65.14,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,전원,(-8.21, 95.00, 128.42),2팀,0,0,200
[00:01:05] 65.14,ReFresh,솜브라,20.80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,wireless,(-0.50, 94.81, 138.21),2팀,4.48,0,200
[00:01:05] 65.14,Kara,브리기테,67.50,0,98,0,0,0,0,0,0,16.32,0,0,0,0,0,3,전원,(17.63, 95.90, 133.29),1팀,0,0,200
[00:01:05] 65.14,하이드,젠야타,191.40,48,0,0,0,0,0,0,0,63.08,0,0,0,0,0,13,wireless,(-11.99, 95.00, 124.56),2팀,0,0,200
[00:01:06] 66.13,0,0
[00:01:06] 66.14,전원,레킹볼,50,150,0,435,0,0,0,0,0,0,0,0,0,0,0,6,Felinz,(12.71, 94.74, 133.38),2팀,0,13.73,730
[00:01:06] 66.14,Jimizo,트레이서,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Jasm1ne,(-11.21, 94.67, 145.95),2팀,0,0,150
[00:01:06] 66.14,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jasm1ne,(31.45, 94.00, 149.14),1팀,0,0,200
[00:01:06] 66.14,Smiley,맥크리,220,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,4,전원,(18.48, 96.00, 134.35),1팀,0.11,8.85,225
[00:01:06] 66.14,Jasm1ne,시그마,0,0,203.88,50,0,0,0,0,0,0,0,0,0,0,0,2,플라코인더월드,(11.25, 95.00, 123.03),1팀,0,0,400
[00:01:06] 66.14,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jimizo,(1.23, 94.15, 160.97),1팀,0,0,150
[00:01:06] 66.14,zipsin,시그마,92.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Jasm1ne,(-1.25, 95.98, 124.05),2팀,0,0,400
[00:01:06] 66.14,wireless,레킹볼,127.50,0,0,376.26,0,0,0,0,0,0,0,0,0,0,0,11,하이드,(10.75, 95.44, 123.99),1팀,0,0,600
[00:01:06] 66.14,플라코인더월드,브리기테,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,Kara,(-3.40, 94.97, 128.39),2팀,0,0,200
[00:01:06] 66.14,ReFresh,솜브라,104,55.88,0,15,0,0,0,0,0,0,0,0,0,0,0,11,Jasm1ne,(0.24, 94.15, 135.96),2팀,3.47,0,200
[00:01:06] 66.14,Kara,브리기테,102.50,0,98,0,0,0,0,0,0,55.92,0,0,0,0,0,5,하이드,(16.84, 95.48, 131.92),1팀,0,0,200
[00:01:06] 66.14,하이드,젠야타,191.40,96,0,0,0,0,0,0,0,63.08,0,0,0,0,0,13,Jasm1ne,(-8.30, 95.00, 124.40),2팀,0,0,200
[00:01:07] 67.14,0,0
[00:01:07] 67.15,전원,레킹볼,50,150,0,470,0,0,0,0,0,0,0,0,0,0,0,7,zipsin,(6.22, 94.15, 140.91),2팀,0,12.72,695
[00:01:07] 67.15,Jimizo,트레이서,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Jasm1ne,(-1.82, 94.15, 139.53),2팀,0,0,150
[00:01:07] 67.15,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,9.12,0,0,0,0,0,3,Jasm1ne,(28.80, 94.87, 144.51),1팀,0,0,200
[00:01:07] 67.15,Smiley,맥크리,220,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,8,하이드,(20.23, 96.00, 135.28),1팀,0,7.84,225
[00:01:07] 67.15,Jasm1ne,시그마,0,0,203.88,120,0,0,0,0,0,0,0,0,0,0,0,3,ReFresh,(15.07, 95.97, 123.75),1팀,0,0,400
[00:01:07] 67.15,Felinz,트레이서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,하이드,(-1.80, 94.00, 157.98),1팀,0,0,150
[00:01:07] 67.15,zipsin,시그마,183.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Kara,(0.42, 95.65, 122.96),2팀,0,9.04,400
[00:01:07] 67.15,wireless,레킹볼,127.50,0,0,568.41,0,0,0,0,0,0,0,0,0,0,0,12,플라코인더월드,(12.64, 95.41, 122.26),1팀,0,0,600
[00:01:07] 67.15,플라코인더월드,브리기테,70,0,0,0,0,0,0,0,0,56.36,0,0,0,0,0,6,Kara,(-0.76, 95.90, 127.99),2팀,3.95,0,200
[00:01:07] 67.15,ReFresh,솜브라,174.92,55.88,0,15,0,0,0,0,0,0,0,0,0,0,0,18,wireless,(-0.67, 94.80, 132.65),2팀,2.46,0,200
[00:01:07] 67.15,Kara,브리기테,137.50,0,98,0,0,0,0,0,0,147.72,0,0,0,0,0,9,하이드,(14.00, 95.87, 127.59),1팀,0,0,200
[00:01:07] 67.15,하이드,젠야타,191.40,96,0,0,0,0,0,0,0,63.08,0,0,0,0,0,13,Jasm1ne,(-5.35, 95.00, 125.16),2팀,0,0,200
[00:01:08] 68.14,0,0
[00:01:08] 68.16,전원,레킹볼,71.40,158.90,0,470,0,0,0,0,0,0,0,0,0,0,0,8,wireless,(7.31, 94.15, 139.83),2팀,0.32,11.71,695
[00:01:08] 68.16,Jimizo,트레이서,28.69,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,하이드,(2.48, 94.66, 142.59),2팀,0,0,150
[00:01:08] 68.16,MINJUNE,젠야타,0,0,0,0,0,0,0,0,0,25.92,0,0,0,0,0,4,zipsin,(26.02, 94.00, 141.13),1팀,0,0,200
[00:01:08] 68.16,Smiley,맥크리,396.46,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,15,하이드,(20.13, 96.00, 133.82),1팀,0,6.83,225
